3;fio-3.3;kernel-single-seqread;0;0;10485760;150724;37681;69569;11;243;21.282436;1.538740;23;7818;1673.901646;80.140605;1.000000%=1515;5.000000%=1564;10.000000%=1564;20.000000%=1564;30.000000%=1581;40.000000%=1695;50.000000%=1712;60.000000%=1712;70.000000%=1728;80.000000%=1728;90.000000%=1744;95.000000%=1744;99.000000%=1761;99.500000%=1761;99.900000%=1777;99.950000%=1810;99.990000%=1941;0%=0;0%=0;0%=0;44;7837;1695.780458;81.254817;143768;167208;99.991189%;150710.719424;6867.606346;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;20.325437%;79.644377%;849;0;73;0.1%;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.00%;0.00%;0.00%;0.00%;0.01%;0.01%;0.01%;0.01%;0.01%;0.01%;99.99%;0.01%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;2620756;5;0;0;46906;0;70012;100.00%
3;fio-3.3;kernel-single-seqwrite;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;64946;16236;161452;50;398;55.562335;2.235944;6;4588;3882.199270;74.969316;1.000000%=3719;5.000000%=3751;10.000000%=3784;20.000000%=3817;30.000000%=3850;40.000000%=3850;50.000000%=3883;60.000000%=3915;70.000000%=3915;80.000000%=3915;90.000000%=4014;95.000000%=4014;99.000000%=4014;99.500000%=4014;99.900000%=4046;99.950000%=4079;99.990000%=4358;0%=0;0%=0;0%=0;63;4644;3938.462708;76.070083;62800;66864;100.000000%;64949.791925;988.561419;10.120098%;52.050467%;2621942;0;1;0.1%;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.00%;0.00%;0.01%;0.00%;0.00%;0.01%;0.01%;0.01%;0.01%;0.01%;0.01%;88.90%;11.10%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;85;2620717;0;2356;8;71804;161496;100.00%
3;fio-3.3;kernel-single-seqrw;0;0;5246132;76054;19013;68979;11;289;20.500666;6.160467;23;8056;1761.539251;352.683365;1.000000%=1384;5.000000%=1482;10.000000%=1548;20.000000%=1613;30.000000%=1646;40.000000%=1662;50.000000%=1679;60.000000%=1695;70.000000%=1712;80.000000%=1728;90.000000%=2088;95.000000%=2572;99.000000%=3227;99.500000%=3424;99.900000%=4292;99.950000%=5013;99.990000%=6586;0%=0;0%=0;0%=0;43;8079;1782.710379;352.429252;73984;77592;99.968741%;76030.226277;638.072615;5239628;75959;18989;68979;12;309;19.840983;6.051278;2;2042;1558.183531;170.691670;1.000000%=872;5.000000%=1236;10.000000%=1368;20.000000%=1466;30.000000%=1531;40.000000%=1581;50.000000%=1613;60.000000%=1630;70.000000%=1662;80.000000%=1679;90.000000%=1695;95.000000%=1712;99.000000%=1728;99.500000%=1728;99.900000%=1761;99.950000%=1794;99.990000%=1875;0%=0;0%=0;0%=0;34;2073;1578.757352;171.890057;74216;77344;99.978167%;75942.416058;678.443208;24.539708%;75.322567%;1433;0;1;0.1%;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.00%;0.01%;0.00%;0.01%;0.01%;0.01%;0.02%;0.05%;0.18%;0.73%;93.32%;5.63%;0.07%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;1307670;1306119;0;0;285751;25139;337580;100.00%
3;fio-3.3;kernel-single-randread;0;0;10485760;166601;41650;62939;11;227;17.395771;4.845044;84;3715;1515.021833;40.238217;1.000000%=1433;5.000000%=1449;10.000000%=1466;20.000000%=1482;30.000000%=1499;40.000000%=1499;50.000000%=1515;60.000000%=1531;70.000000%=1531;80.000000%=1548;90.000000%=1564;95.000000%=1581;99.000000%=1613;99.500000%=1630;99.900000%=1646;99.950000%=1662;99.990000%=1728;0%=0;0%=0;0%=0;97;3732;1533.163620;40.638833;162448;171144;99.997887%;166597.480000;2613.198339;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;28.216209%;71.756780%;675;0;65;0.1%;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.00%;0.00%;0.00%;0.00%;0.00%;0.01%;0.01%;0.01%;0.01%;0.01%;99.99%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;2620964;5;0;0;240878;0;261292;100.00%
3;fio-3.3;kernel-single-randwrite;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;44057;11014;238004;15;4071;83.950380;47.389892;7;18816;5722.047878;896.089254;1.000000%=4046;5.000000%=4358;10.000000%=4554;20.000000%=4882;30.000000%=5144;40.000000%=5406;50.000000%=5668;60.000000%=5996;70.000000%=6258;80.000000%=6586;90.000000%=6979;95.000000%=7176;99.000000%=7438;99.500000%=7569;99.900000%=9109;99.950000%=10158;99.990000%=13959;0%=0;0%=0;0%=0;142;18920;5806.761207;909.321491;26040;57704;100.000000%;44061.376050;6424.893246;7.654105%;67.333605%;2531447;0;1;0.1%;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.00%;0.00%;0.01%;0.00%;0.00%;0.00%;0.01%;0.01%;0.01%;0.01%;0.01%;0.66%;99.28%;0.06%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;85;2620786;0;17769;12;81229;240712;100.00%
3;fio-3.3;kernel-single-randrw;0;0;5246132;69566;17391;75412;11;338;21.474018;5.963086;451;8406;1921.096703;414.109286;1.000000%=1449;5.000000%=1548;10.000000%=1597;20.000000%=1646;30.000000%=1695;40.000000%=1728;50.000000%=1794;60.000000%=1908;70.000000%=1974;80.000000%=2023;90.000000%=2473;95.000000%=2932;99.000000%=3391;99.500000%=3522;99.900000%=4423;99.950000%=5013;99.990000%=6193;0%=0;0%=0;0%=0;478;8424;1943.299092;414.713586;62064;76696;99.959885%;69538.093333;5199.956876;5239628;69480;17370;75412;13;337;23.018114;5.999066;484;2362;1707.835852;168.092186;1.000000%=1368;5.000000%=1466;10.000000%=1515;20.000000%=1564;30.000000%=1597;40.000000%=1630;50.000000%=1662;60.000000%=1728;70.000000%=1843;80.000000%=1892;90.000000%=1941;95.000000%=1974;99.000000%=2007;99.500000%=2023;99.900000%=2113;99.950000%=2146;99.990000%=2179;0%=0;0%=0;0%=0;513;2397;1731.629178;170.176537;62144;75880;99.963337%;69454.526667;5192.731203;23.594701%;76.335017%;1286;0;1;0.1%;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.01%;0.01%;0.01%;87.02%;12.89%;0.08%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;1307017;1305493;0;0;318760;25107;375084;100.00%
